has_@,has_any_letters,has_any_numbers,has_special_characters,has_spaces,has_punctuation,is_capitalized,has_http_https_www,has_com_org_net,has_person_name,has_city_name,has_organization,label,data
0,1,1,0,1,0,0,0,0,0,0,1,address,"419 Henry Radial Apt. 492 Perkinsbury, NE 86132"
0,1,1,0,1,0,0,0,0,1,0,1,address,"8029 David Street North William, WY 63125"
0,1,1,0,1,0,0,0,0,1,1,0,address,"020 Scott Curve Suite 874 Traviston, PA 33049"
0,1,1,0,1,0,0,0,0,0,0,1,address,"10505 White Trafficway Carlastad, DC 12952"
0,1,1,0,1,0,1,0,0,0,0,0,address,USS Rivas FPO AA 26687
0,1,1,0,1,0,0,0,0,1,0,0,address,"39595 Ricardo Trafficway Velazquezfort, PA 47525"
0,1,1,0,1,0,0,0,0,0,1,0,address,"92019 Foster Summit Suite 140 Brianaland, NE 03197"
0,1,1,0,1,0,0,0,0,0,0,0,address,"8313 Joshua Harbors Apt. 800 New Lucasmouth, FM 81766"
0,1,1,0,1,0,0,0,0,1,0,0,address,"813 Emily Streets Robertchester, AS 84239"
0,1,1,0,1,0,0,0,0,0,1,0,address,"5186 Hardy Mount East Joshualand, WY 99531"
0,1,1,0,1,0,0,0,0,0,0,1,address,"567 Stanley Fork Apt. 482 Rossfurt, AR 75168"
0,1,1,0,1,0,0,0,0,0,0,0,address,"13473 Ashley View Cainville, CO 49067"
0,1,1,0,1,0,0,0,0,0,1,0,address,"35820 Smith Square Suite 307 New Amanda, PA 75907"
0,1,1,0,1,0,1,0,0,0,0,0,address,Unit 3420 Box 0715 DPO AP 69558
0,1,1,0,1,0,1,0,0,0,0,0,address,USCGC Acosta FPO AA 61938
0,1,1,0,1,0,0,0,0,0,1,0,address,"333 Smith Freeway Apt. 790 Port Joseph, PA 10547"
0,1,1,0,1,0,1,0,0,0,0,0,address,USS Perry FPO AP 77406
0,1,1,0,1,0,0,0,0,0,0,0,address,"575 Short Turnpike Patriciahaven, NH 28909"
0,1,1,0,1,0,0,0,0,1,1,0,address,"353 Corey Hill Suite 623 Clintonland, NM 79034"
0,1,1,0,1,0,0,0,0,0,1,1,address,"428 Logan Crescent Apt. 582 South Isaacbury, IA 99677"
0,1,1,0,1,0,0,0,0,1,0,0,address,"421 Lori Extension Suite 593 West Bryanchester, CO 71061"
0,1,1,0,1,0,0,0,0,1,1,0,address,"6713 Simon Islands Suite 982 New Jamesfurt, MP 27423"
0,1,1,0,1,0,0,0,0,0,1,0,address,"57074 Ramirez Lakes Apt. 014 Frankburgh, KY 72890"
0,1,1,0,1,0,0,0,0,0,0,1,address,"885 Alexander Mountain South Melinda, AR 80359"
0,1,1,0,1,0,0,0,0,1,0,0,address,"543 Fisher Mews Michaelhaven, IA 95564"
0,1,1,0,1,0,0,0,0,0,0,0,address,"784 Amber Shores Apt. 759 Jamesshire, PR 32145"
0,1,1,0,1,0,0,0,0,0,0,0,address,"5117 Jeremy Parkway Port Eric, HI 76428"
0,1,1,0,1,0,0,0,0,1,0,0,address,"35922 Jason Underpass Kimberlyburgh, AL 61949"
0,1,1,0,1,0,0,0,0,0,1,1,address,"909 Mckenzie Meadows Apt. 133 West Rebecca, PA 84424"
0,1,1,0,1,0,0,0,0,0,0,1,address,"589 Stevens Gateway Suite 444 New Daniel, IL 54374"
0,1,1,0,1,0,0,0,0,1,1,0,address,"857 Carla Walk New Dennis, KS 11047"
0,1,1,0,1,0,0,0,0,1,0,0,address,"71981 Samantha Ramp Mackville, MT 13078"
0,1,1,0,1,0,0,0,0,1,1,0,address,"009 Jamie Divide Apt. 474 West Nicholas, NV 97787"
0,1,1,0,1,0,0,0,0,0,1,0,address,"054 Terri Walks West Fernando, TN 14612"
0,1,1,0,1,0,0,0,0,0,0,1,address,"06043 Andrade Skyway Suite 524 Ramseymouth, AK 74248"
0,1,1,0,1,0,0,0,0,1,1,0,address,"212 William Port Suite 064 East Tiffany, AL 70500"
0,1,1,0,1,0,0,0,0,1,0,1,address,"89773 Benjamin Village Suite 663 North Emilyberg, AK 41913"
0,1,1,0,1,0,0,0,0,1,0,1,address,"81423 Joel Forks Suite 434 Robinsonside, NJ 84888"
0,1,1,0,1,0,0,0,0,1,0,0,address,"303 Charles Lake Apt. 850 North Heather, DE 18638"
0,1,1,0,1,0,0,0,0,0,1,0,address,"565 Jack Valleys Port Ariel, MO 22306"
0,1,1,0,1,0,1,0,0,0,0,1,address,"PSC 8247, Box 9552 APO AP 57910"
0,1,1,0,1,0,0,0,0,0,1,0,address,"439 Kristen Orchard Suite 304 North Wendybury, WV 10910"
0,1,1,0,1,0,1,0,0,0,0,1,address,USCGC Newman FPO AE 25759
0,1,1,0,1,0,0,0,0,1,0,0,address,"467 Duran Run Rodriguezborough, CA 82540"
0,1,1,0,1,0,0,0,0,0,0,1,address,"97255 Kelly Burg Apt. 657 Griffinchester, PW 83028"
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,30369245306520
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4091803381614497137
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6529484376246554
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4427651159791
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6011657047329827
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,349358921227205
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4054133548355805
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6011513664632045
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3510867931852742
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3584728945687287
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4484449893101507
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,36750315082709
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2278932253562370
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,340226416543130
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,30115465195188
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4258341321687609
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,348863622120451
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4758936120282547
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,370005854334472
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4888013653000796
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4601786897057666
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6011968171744602
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,371028245913035
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4313962093741622
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4840307456942
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2289155775669856
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4243586978787
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,345323538320011
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,378935514169367
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,36688275942399
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3547750979750068
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4328670818344
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2719668508574821
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2266100249609077
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4089283169339309569
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4667625090596420
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4465390341388044
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4498512712763817
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,675928233997
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,213192462206143
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,180048217181339
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,580765279055
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,180023432826869
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,577867631597
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3546595109376180
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4908839775731850
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6579409812624261
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3534250931357842
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4345066981254
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4283195044653226
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4686845658529916708
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3520047052435183
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,346559452860255
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6536515957966846
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3564067361451116
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3553250173336385
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,5155165850258453
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,5489014214295719
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6510355355505478
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4499035120743485
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6558171083668147
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3584751591795980
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3548196179414379
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4683950059581768236
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,180094589287932
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,30556859286242
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4920352312393120777
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3517302836963371
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,38944867624004
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,676108456705
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,675910311454
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4475725983598058593
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4680169716671807
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6011991047814987
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4380002410852451
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,213184401724229
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,38371117213810
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3577956511809717
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4338913190295877307
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2234061455711214
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,343585933731040
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,2608831096222302
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3516646810393430
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4146729370116718267
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,346082590981156
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4724411794530465
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,30418228785620
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,6564385284417896
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3597584270730167
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,30215386949703
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,676144733711
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4432333535327
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3599559160356172
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,060449189194
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4822839547248699
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4413674684877643475
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4422044145717922
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,675940274359
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,3595828398179936
0,0,1,1,0,0,0,0,0,0,0,0,credit_card_number,4079152843777
0,1,0,0,0,0,0,1,0,0,0,0,url,http://baker-gray.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.perry.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://miller.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://andersen-carpenter.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://allen.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.cox.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://cox-perry.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://jones-frank.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://jordan.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://miller.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.rice.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://nelson.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.gay-rodriguez.com/
0,1,0,0,0,0,0,1,0,1,0,0,url,https://suarez-valdez.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.hall.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://wall-norman.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.stevens.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.harris.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.johnson.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.fox-ramos.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.wong.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://frazier.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://white.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.henderson.com/
0,1,0,0,0,0,0,1,0,0,1,0,url,http://freeman-bentley.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://pham.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.edwards.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.taylor-decker.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.cochran.info/
0,1,0,0,0,0,0,1,0,0,1,0,url,https://fuller.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://bailey.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.williams-may.com/
0,1,0,0,0,0,0,1,0,1,0,0,url,https://www.morris.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.mccoy.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://evans-jones.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://velazquez-russo.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.stafford-smith.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.mitchell.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.klein-arnold.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.hunter-butler.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.jones-gentry.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.chavez.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.sanchez.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://stewart.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://friedman.com/
0,1,0,0,0,0,0,1,0,0,1,0,url,http://taylor.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://hardy.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.edwards.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://garcia.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://rodriguez.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://shepherd.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.kelly-myers.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://johnson.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://edwards-smith.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://henry-richards.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://harris.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://lewis.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.watts-chavez.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.quinn.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.cobb.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://schmidt.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.nielsen.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.collins.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://johnson-blankenship.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.cruz.org/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.harper.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://jones-martin.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://leon.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://martinez.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.hampton.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.nguyen.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://smith.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://peterson.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://thompson.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.baker.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.hogan.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://watts.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.williams-austin.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.joyce.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.barnes.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://tran.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://johnson-underwood.net/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://bates.com/
0,1,0,0,0,0,0,1,0,0,0,1,url,https://www.osborne-martin.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://may-duke.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.barnes-davenport.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://rose-west.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://black-friedman.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://holland.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.gonzales.info/
0,1,0,0,0,0,0,1,0,0,1,0,url,http://clark-nelson.biz/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.bowman.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://williamson.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://english.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://west.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.robinson-randall.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://stanley.info/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.harris.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,https://www.sanchez-hughes.com/
0,1,0,0,0,0,0,1,0,0,0,0,url,http://www.perry.com/
0,1,0,0,0,0,1,0,0,1,0,0,company,Taylor-Huff
0,1,0,0,0,0,1,0,0,0,0,1,company,Hall-Green
0,1,0,0,1,0,1,0,0,0,0,1,company,Sawyer Ltd
0,1,0,0,1,0,1,0,0,0,0,1,company,Smith and Sons
0,1,0,0,0,0,1,0,0,1,0,0,company,Perez-Spencer
0,1,0,0,0,0,1,0,0,0,0,0,company,Harrington-Fields
0,1,0,0,0,0,1,0,0,0,0,0,company,Moore-Martinez
0,1,0,0,1,0,1,0,0,1,0,0,company,"Merritt, Pennington and Jones"
0,1,0,0,1,0,1,0,0,1,0,1,company,"Daniel, Gordon and Morrow"
0,1,0,0,1,0,1,0,0,0,1,1,company,"Smith, Pacheco and Schneider"
0,1,0,0,0,0,1,0,0,0,0,1,company,Ward-Rose
0,1,0,0,1,0,1,0,0,0,0,1,company,Wilson PLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Olson-Garrison
0,1,0,0,1,0,1,0,0,0,0,0,company,Browning LLC
0,1,0,0,1,0,1,0,0,0,0,1,company,Burch Group
0,1,0,0,1,0,1,0,0,1,0,0,company,"Wall, Mejia and Scott"
0,1,0,0,0,0,1,0,0,0,0,1,company,Cook-Jones
0,1,0,0,0,0,1,0,0,1,0,0,company,Lane-Roberts
0,1,0,0,1,0,1,0,0,0,0,1,company,Calderon Inc
0,1,0,0,0,0,1,0,0,0,0,1,company,Mayer-Mcmahon
0,1,0,0,1,0,1,0,0,0,0,1,company,"Brown, Bishop and Nunez"
0,1,0,0,0,0,1,0,0,0,0,0,company,King-Hogan
0,1,0,0,1,0,1,0,0,1,0,0,company,"Chavez, Hoffman and Jones"
0,1,0,0,0,0,1,0,0,0,0,1,company,Walker-Green
0,1,0,0,1,0,1,0,0,1,0,0,company,"Morales, Garrett and Raymond"
0,1,0,0,1,0,1,0,0,1,0,0,company,"Nelson, Burgess and Chang"
0,1,0,0,0,0,1,0,0,0,0,1,company,Jackson-Franklin
0,1,0,0,1,0,1,0,0,0,0,1,company,Hawkins LLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Nelson-Smith
0,1,0,0,1,0,1,0,0,1,0,0,company,"Webster, Frank and Gomez"
0,1,0,0,1,0,1,0,0,0,0,1,company,Johnson Inc
0,1,0,0,1,0,1,0,0,0,0,1,company,Coleman Group
0,1,0,0,1,0,1,0,0,1,1,0,company,"Moss, Montoya and Shaw"
0,1,0,0,0,0,1,0,0,0,0,1,company,Silva-Cooper
0,1,0,0,1,0,1,0,0,1,0,1,company,"Moreno, Murphy and Ryan"
0,1,0,0,1,0,1,0,0,1,0,0,company,"Floyd, Stewart and Romero"
0,1,0,0,1,0,1,0,0,0,0,1,company,Reyes PLC
0,1,0,0,1,0,1,0,0,0,0,1,company,Jacobs Ltd
0,1,0,0,0,0,1,0,0,0,0,1,company,Henderson-Gray
0,1,0,0,0,0,1,0,0,0,0,1,company,King-Wallace
0,1,0,0,0,0,1,0,0,0,0,1,company,Simpson-Jenkins
0,1,0,0,1,0,1,0,0,0,0,1,company,Burch Ltd
0,1,0,0,0,0,1,0,0,0,0,1,company,Murray-Vaughan
0,1,0,0,1,0,1,0,0,1,0,1,company,"Matthews, Roberts and Mack"
0,1,0,0,0,0,1,0,0,0,0,1,company,King-Cohen
0,1,0,0,1,0,1,0,0,0,0,1,company,Rodriguez Ltd
0,1,0,0,0,0,1,0,0,0,0,1,company,Holt-Lewis
0,1,0,0,1,0,1,0,0,1,1,0,company,"Cooley, Frank and Ramos"
0,1,0,0,1,0,1,0,0,0,0,1,company,White PLC
0,1,0,0,1,0,1,0,0,1,1,1,company,"Ramos, Cannon and Davidson"
0,1,0,0,0,0,1,0,0,0,0,1,company,Parsons-Hughes
0,1,0,0,1,0,1,0,0,1,0,0,company,"Lopez, Gutierrez and Terry"
0,1,0,0,1,0,1,0,0,0,0,1,company,Osborne PLC
0,1,0,0,0,0,1,0,0,1,0,0,company,Macias-Tran
0,1,0,0,1,0,1,0,0,0,0,0,company,"Webb, Harper and Brown"
0,1,0,0,1,0,1,0,0,0,0,1,company,Fowler Inc
0,1,0,0,1,0,1,0,0,1,0,1,company,"Ferguson, Hernandez and Jackson"
0,1,0,0,1,0,1,0,0,0,0,1,company,Gray Inc
0,1,0,0,0,0,1,0,0,1,0,0,company,Austin-Aguirre
0,1,0,0,1,0,1,0,0,1,0,1,company,"Mcdonald, Martin and Holloway"
0,1,0,0,0,0,1,0,0,0,0,1,company,Burke-Watson
0,1,0,0,1,0,1,0,0,1,0,0,company,"Roth, Snyder and Tyler"
0,1,0,0,0,0,1,0,0,0,0,1,company,Ballard-Arias
0,1,0,0,1,0,1,0,0,0,0,1,company,Ruiz PLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Clarke-Rosales
0,1,0,0,1,0,1,0,0,0,1,0,company,"Henderson, White and Underwood"
0,1,0,0,1,0,1,0,0,0,0,0,company,Moore LLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Gonzales-Bell
0,1,0,0,0,0,1,0,0,0,0,1,company,Robinson-Lewis
0,1,0,0,0,0,1,0,0,0,0,1,company,Bell-Cohen
0,1,0,0,1,0,1,0,0,0,0,1,company,Adams Inc
0,1,0,0,1,0,1,0,0,1,1,0,company,"Vargas, Robinson and Lewis"
0,1,0,0,1,0,1,0,0,0,0,1,company,Stevenson PLC
0,1,0,0,1,0,1,0,0,1,0,1,company,"Tyler, Wood and Russell"
0,1,0,0,1,0,1,0,0,0,1,1,company,"Decker, Willis and Wilson"
0,1,0,0,1,0,1,0,0,1,1,1,company,"Thompson, Evans and Farmer"
0,1,0,0,1,0,1,0,0,0,1,1,company,"Mason, Price and Sanchez"
0,1,0,0,1,0,1,0,0,0,0,1,company,Beasley PLC
0,1,0,0,1,0,1,0,0,0,0,0,company,Hammond and Sons
0,1,0,0,1,0,1,0,0,1,0,0,company,"Gonzalez, Robinson and Robinson"
0,1,0,0,0,0,1,0,0,1,0,0,company,Lopez-Goodman
0,1,0,0,1,0,1,0,0,0,0,1,company,Jones LLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Jacobs-Johnson
0,1,0,0,1,0,1,0,0,1,1,0,company,"Benton, Dalton and Velazquez"
0,1,0,0,1,0,1,0,0,1,0,0,company,"Collins, Kramer and Rogers"
0,1,0,0,1,0,1,0,0,0,0,1,company,Nguyen Group
0,1,0,0,1,0,1,0,0,0,0,1,company,Garcia PLC
0,1,0,0,1,0,1,0,0,0,1,0,company,"Vargas, Smith and Farmer"
0,1,0,0,1,0,1,0,0,0,0,1,company,Weiss Ltd
0,1,0,0,0,0,1,0,0,1,0,0,company,Green-Davis
0,1,0,0,1,0,1,0,0,0,0,1,company,Foster Group
0,1,0,0,1,0,1,0,0,1,0,1,company,"Martinez, Odonnell and Bishop"
0,1,0,0,1,0,1,0,0,0,1,1,company,"Campbell, Morrison and Holden"
0,1,0,0,1,0,1,0,0,0,1,1,company,"Hernandez, Washington and Hall"
0,1,0,0,0,0,1,0,0,0,0,1,company,Payne-Estrada
0,1,0,0,1,0,1,0,0,0,0,1,company,Garrett PLC
0,1,0,0,0,0,1,0,0,0,0,1,company,Ellis-Moore
0,1,0,0,1,0,1,0,0,0,0,0,company,Estes and Sons
0,1,0,0,0,0,1,0,0,0,0,1,company,Tapia-Wright
0,1,0,0,1,0,1,0,0,1,0,0,company,"Jones, Jarvis and Williams"
